timestamp,rpm,temperature,vibration
6261,675.78,85.98,3.49
6262,702.47,85.66,4.46
6263,691.53,85.44,3.4
6264,707.52,85.04,3.77
6265,708.46,86.31,3.43
6266,712.7,85.3,3.4
6267,713.43,83.57,3.31
6268,702.92,85.02,3.56
6269,699.95,84.58,4.13
6270,703.9,84.61,3.32
6271,705.72,85.23,3.32
6272,687.85,84.97,3.11
6273,686.48,85.52,2.79
6274,699.07,85.36,3.32
6275,700.95,88.11,2.88
6276,721.77,84.98,3.52
6277,708.11,85.83,3.38
6278,727.47,86.23,3.62
6279,667.43,85.39,4.33
6280,700.4,85.14,3.23
6281,689.94,84.61,3.09
6282,730.75,85.44,3.46
6283,697.75,86.16,3.93
6284,696.3,86.96,3.02
6285,705.41,86.14,3.75
6286,685.15,85.34,3.39
6287,676.95,85.8,3.44
6288,693.08,84.93,3.62
6289,706.29,85.69,3.46
6290,697.43,85.95,4.07
6291,709.06,85.9,3.18
6292,673.27,84.48,3.67
6293,719.63,85.85,2.44
6294,698.73,86.74,3.52
6295,712.23,84.28,3.96
6296,699.66,85.32,3.01
6297,719.6,85.48,2.36
6298,703.87,83.84,4.32
6299,705.54,85.98,3.27
6300,717.32,86.24,3.33
6301,691.65,85.77,3.53
6302,713.65,85.12,3.93
6303,693.34,84.84,3.47
6304,710.59,84.53,3.36
6305,685.56,84.94,3.88
6306,689.97,86.63,4.05
6307,676.16,88.01,3.81
6308,678.06,84.82,3.0
6309,673.78,86.36,3.56
6310,734.15,86.7,3.8
6311,693.22,86.14,3.21
6312,686.28,86.51,3.22
6313,713.15,85.14,3.67
6314,703.65,85.97,3.86
6315,698.74,83.93,2.7
6316,689.62,86.12,4.92
6317,724.82,84.58,2.85
6318,693.45,85.1,4.24
6319,705.0,86.77,2.92
6320,697.99,86.24,3.78
6321,709.07,85.11,4.24
6322,710.81,85.07,3.27
6323,719.6,85.95,2.92
6324,724.53,86.33,3.74
6325,682.41,82.74,3.99
6326,691.23,85.74,4.44
6327,679.77,85.01,2.67
6328,682.6,86.58,3.52
6329,678.97,86.09,3.46
6330,695.99,86.57,3.3
6331,694.06,86.62,3.15
6332,696.36,86.06,3.93
6333,691.14,84.88,3.17
6334,715.83,86.73,2.94
6335,684.97,86.29,2.73
6336,694.01,85.94,3.15
6337,714.53,85.69,2.55
6338,710.31,84.6,3.07
6339,683.32,85.8,3.81
6340,700.64,85.8,2.59
6341,695.97,83.77,3.55
6342,678.3,84.5,2.97
6343,714.85,85.55,2.69
6344,685.05,85.69,2.86
6345,673.58,86.76,4.48
6346,697.1,85.4,3.71
6347,713.72,86.83,3.49
6348,708.55,86.37,3.66
6349,719.74,84.61,2.92
6350,717.65,87.54,4.0
6351,699.22,85.75,3.85
6352,737.95,86.37,3.49
6353,710.72,86.11,3.16
6354,689.6,85.4,3.78
6355,712.18,85.61,3.35
6356,708.52,85.43,3.29
6357,728.47,83.99,3.65
6358,688.57,87.56,3.07
6359,667.83,85.22,3.35
6360,708.53,84.73,2.89
6361,665.15,85.63,3.23
6362,704.13,85.75,3.55
6363,695.0,85.78,4.41
6364,677.99,86.2,4.17
6365,705.46,86.41,3.89
6366,719.9,84.78,4.67
6367,707.01,85.88,2.68
6368,709.06,84.7,3.09
6369,681.06,86.8,3.47
6370,680.41,86.1,2.91
6371,716.76,86.33,3.77
6372,710.11,85.74,3.4
6373,688.71,86.14,3.29
6374,717.48,84.73,3.63
6375,688.77,85.86,3.63
6376,708.78,86.93,3.85
6377,668.14,86.91,3.15
6378,667.04,84.19,3.57
6379,713.97,86.76,3.15
6380,696.83,84.9,4.4
6381,689.73,85.86,4.02
6382,696.24,85.07,3.47
6383,708.41,86.65,2.68
6384,727.24,85.13,4.39
6385,714.44,84.78,3.36
6386,699.31,85.4,3.71
6387,695.57,86.59,3.15
6388,687.38,85.21,3.41
6389,711.05,85.17,2.95
6390,680.15,86.24,3.63
6391,712.72,85.21,3.64
6392,683.99,83.81,4.58
6393,708.17,85.3,4.38
6394,709.37,84.76,2.9
6395,692.25,86.23,3.7
6396,704.65,85.29,4.03
6397,682.74,83.44,4.08
6398,708.73,86.47,2.7
6399,679.0,86.51,2.76
6400,670.27,85.49,3.28
6401,703.18,87.58,3.52
6402,693.8,84.44,3.37
6403,722.67,84.59,4.73
6404,663.21,84.6,2.49
6405,712.23,86.33,3.34
6406,685.25,85.41,3.77
6407,694.55,85.96,3.32
6408,703.6,85.27,3.38
6409,681.83,86.11,3.7
6410,702.74,85.74,3.66
6411,691.88,85.95,3.59
6412,669.83,84.82,4.06
6413,700.33,84.18,3.45
6414,660.86,85.92,3.84
6415,709.85,85.07,3.88
6416,692.64,85.75,3.14
6417,707.19,85.8,3.19
6418,670.6,85.22,3.69
6419,723.19,86.51,3.67
6420,724.16,85.16,3.03
6421,737.86,87.13,3.62
6422,699.69,85.53,3.45
6423,710.63,85.92,3.85
6424,694.91,86.29,3.79
6425,724.98,86.69,3.65
6426,704.5,86.17,4.18
6427,684.39,84.85,3.06
6428,694.33,85.21,4.44
6429,698.73,86.38,2.82
6430,706.96,86.3,3.58
6431,726.18,85.97,3.44
6432,711.11,86.18,3.79
6433,662.94,84.11,3.7
6434,702.88,86.31,3.84
6435,696.34,86.79,3.13
6436,693.16,85.16,4.75
6437,695.68,85.36,2.79
6438,723.27,85.39,4.31
6439,717.14,85.97,4.51
6440,696.2,85.46,3.03
6441,693.03,85.34,4.46
6442,688.2,85.4,3.02
6443,725.52,83.79,4.02
6444,693.42,85.89,3.68
6445,704.52,86.78,3.41
6446,731.01,85.51,3.45
6447,696.42,84.43,3.6
6448,696.71,85.22,2.78
6449,683.63,85.73,3.13
6450,687.17,87.06,3.66
6451,689.64,84.48,3.59
6452,710.35,84.88,3.03
6453,707.99,85.23,3.66
6454,688.99,85.76,3.81
6455,703.74,86.13,3.69
6456,716.37,84.81,3.79
6457,698.37,85.32,3.23
6458,698.91,85.99,3.5
6459,699.94,85.04,3.16
6460,712.95,84.47,3.3
6461,704.1,84.81,4.42
6462,695.13,84.79,3.94
6463,703.76,85.99,3.96
6464,697.03,85.13,2.96
6465,733.16,86.03,2.5
6466,696.53,83.53,3.82
6467,686.51,85.6,3.78
6468,691.98,86.12,2.84
6469,722.08,85.05,4.27
6470,702.36,87.01,3.84
6471,713.72,83.48,4.98
6472,708.58,83.37,4.33
6473,711.13,84.56,3.04
6474,723.69,85.16,3.17
6475,693.84,85.86,2.62
6476,699.22,85.45,4.16
6477,689.92,85.42,3.78
6478,678.85,85.06,4.27
6479,720.31,86.33,3.28
6480,708.33,83.36,2.99
6481,702.68,83.36,2.27
6482,683.0,85.38,3.73
6483,738.33,85.5,3.04
6484,716.55,84.84,3.47
6485,706.02,85.31,3.55
6486,712.22,84.25,3.91
6487,699.32,85.48,3.21
6488,692.69,84.3,3.77
6489,718.2,86.35,3.99
6490,707.81,84.52,3.33
6491,683.57,86.17,3.39
6492,692.43,85.82,3.79
6493,699.58,84.02,4.12
6494,679.99,85.08,3.37
6495,715.04,86.65,3.83
6496,685.0,87.04,3.62
6497,682.18,85.76,2.73
6498,681.9,84.47,3.24
6499,701.73,85.1,2.23
6500,715.48,86.12,3.99
6501,691.08,85.76,3.53
6502,728.14,85.04,3.2
6503,692.52,86.42,3.3
6504,681.18,86.93,3.33
6505,692.34,85.1,3.52
6506,699.17,84.53,3.65
6507,690.69,83.86,2.84
6508,687.89,84.62,3.29
6509,676.44,88.87,2.91
6510,691.41,86.86,3.41
6511,705.75,84.23,3.31
6512,688.13,83.87,3.37
6513,709.35,88.18,3.78
6514,712.05,84.87,3.05
6515,705.83,85.32,4.48
6516,703.01,84.0,4.07
6517,679.27,85.45,3.27
6518,691.88,84.19,2.99
6519,700.98,84.79,4.06
6520,698.07,87.55,4.4
6521,715.05,84.13,3.42
6522,726.24,85.75,3.04
6523,702.72,85.78,3.58
6524,691.32,85.24,3.38
6525,701.53,83.95,3.39
6526,710.56,85.7,4.07
6527,712.6,85.98,3.34
6528,706.56,86.9,3.72
6529,699.36,85.3,3.36
6530,686.5,85.9,4.21
6531,676.61,85.15,3.51
6532,732.35,83.74,4.8
6533,700.98,85.82,3.31
6534,694.71,85.21,2.53
6535,700.97,85.26,3.44
6536,694.93,84.99,3.54
6537,700.34,84.7,3.39
6538,675.79,85.56,4.22
6539,705.48,84.93,3.89
6540,699.38,85.94,3.29
6541,705.71,84.93,3.41
6542,705.35,86.76,3.59
6543,681.89,85.13,3.47
6544,718.44,85.0,3.42
6545,676.23,85.96,3.18
6546,691.16,85.33,3.13
6547,704.38,84.21,4.49
6548,694.95,85.58,4.2
6549,674.09,84.83,3.64
6550,700.18,86.22,3.14
6551,707.36,85.65,3.14
6552,684.53,86.39,2.46
6553,692.41,86.33,3.42
6554,682.82,84.45,3.33
6555,698.65,85.01,4.76
6556,694.24,85.75,3.02
6557,693.58,84.44,3.14
6558,705.87,85.88,4.16
6559,699.85,86.38,3.88
6560,710.89,86.99,4.22
6561,689.48,85.23,3.35
6562,710.21,83.14,4.35
6563,731.93,85.66,3.93
6564,713.86,84.59,3.3
6565,691.41,86.84,3.38
6566,677.15,84.78,3.83
6567,689.59,86.42,3.72
6568,693.77,85.71,3.84
6569,724.19,84.79,3.85
6570,689.8,85.51,3.57
6571,707.8,84.95,4.14
6572,685.69,85.23,4.74
6573,706.1,86.66,2.85
6574,701.42,84.33,2.78
6575,710.24,85.26,2.79
6576,696.5,86.59,4.08
6577,739.57,85.86,3.26
6578,698.5,85.44,3.16
6579,706.52,85.62,3.63
6580,680.09,85.02,3.14
6581,697.44,85.25,3.18
6582,704.33,84.74,3.29
6583,708.25,85.9,4.09
6584,704.76,86.02,3.52
6585,701.85,83.58,3.35
6586,686.7,86.13,3.1
6587,703.01,85.22,3.28
6588,736.71,85.89,4.21
6589,682.95,87.73,3.29
6590,724.45,86.04,3.71
6591,707.91,84.81,3.39
6592,688.67,85.61,3.34
6593,717.29,85.01,3.41
6594,682.79,85.89,3.24
6595,691.99,84.82,4.14
6596,691.19,84.16,3.33
6597,709.67,85.6,3.23
6598,702.59,86.54,3.48
6599,717.89,85.56,3.35
6600,695.92,84.36,2.94
6601,695.32,85.54,2.82
6602,699.73,83.85,3.35
6603,709.52,87.38,4.17
6604,701.97,84.59,2.86
6605,684.88,85.13,2.32
6606,696.06,84.01,3.18
6607,687.7,85.35,4.69
6608,719.68,86.94,2.8
6609,709.84,85.13,2.77
6610,684.32,86.21,3.29
6611,684.52,86.76,4.06
6612,707.82,84.28,3.33
6613,695.65,84.67,3.46
6614,730.84,85.66,3.52
6615,717.73,84.73,3.82
6616,701.54,86.3,3.26
6617,717.74,86.55,3.31
6618,671.26,84.25,3.99
6619,704.07,84.53,3.77
6620,695.31,84.99,3.29
6621,696.94,83.95,3.43
6622,686.9,87.22,3.68
6623,710.22,84.33,3.15
6624,731.95,85.27,2.56
6625,721.27,85.68,3.93
6626,706.88,86.3,3.75
6627,681.1,86.88,3.66
6628,701.01,86.89,2.73
6629,680.29,87.39,4.19
6630,718.78,87.68,3.25
6631,691.01,85.4,3.21
6632,697.36,85.83,4.32
6633,696.58,84.22,3.12
6634,714.45,83.79,3.91
6635,722.74,85.3,3.6
6636,689.43,85.39,2.73
6637,725.46,85.62,4.01
6638,721.63,86.27,3.23
6639,689.34,86.66,3.36
6640,692.71,83.54,4.13
6641,712.7,84.93,3.36
6642,706.11,85.68,2.96
6643,700.55,87.13,3.17
6644,702.15,85.39,4.0
6645,719.34,84.89,2.8
6646,693.2,86.23,3.7
6647,711.93,85.07,4.01
6648,691.43,84.2,3.64
6649,704.7,86.27,3.36
6650,698.01,85.84,3.96
6651,706.78,86.08,3.41
6652,690.89,84.95,2.95
6653,699.09,84.54,3.82
6654,702.3,84.53,4.47
6655,670.37,87.03,3.81
6656,711.1,85.73,3.07
6657,695.25,84.84,5.2
6658,722.11,85.34,4.04
6659,704.26,85.03,2.96
6660,687.84,86.02,3.44
6661,687.85,85.16,3.66
6662,726.03,85.47,4.46
6663,692.17,84.27,3.7
6664,693.01,86.02,4.11
6665,732.5,84.98,3.73
6666,673.34,81.82,2.79
6667,719.96,85.65,3.51
6668,720.2,87.9,3.98
6669,706.98,87.31,3.66
6670,717.81,85.13,3.38
6671,690.99,85.04,4.18
6672,699.31,84.58,3.3
6673,705.78,84.47,3.45
6674,709.5,86.61,3.54
6675,683.72,86.25,3.06
6676,714.66,87.16,3.45
6677,692.92,85.62,3.23
6678,708.57,85.47,3.0
6679,713.74,85.22,3.14
6680,689.35,84.55,3.31
6681,703.31,84.27,3.34
6682,691.29,85.17,3.76
6683,712.45,86.05,3.49
6684,683.84,85.1,2.56
6685,717.25,85.19,3.69
6686,686.89,83.11,4.68
6687,695.13,84.31,3.93
6688,686.49,86.73,3.44
6689,680.14,86.48,3.47
6690,700.92,87.85,3.47
6691,683.3,86.5,2.94
6692,691.48,86.58,3.24
6693,721.81,84.78,3.46
6694,708.09,84.87,3.1
6695,677.88,85.35,3.61
6696,701.72,85.73,4.22
6697,680.99,85.06,3.77
6698,703.91,84.72,3.51
6699,701.0,82.72,3.83
6700,692.55,85.66,4.49
6701,670.61,86.98,3.44
6702,713.48,85.56,4.11
6703,709.81,85.88,4.2
6704,718.77,84.57,3.54
6705,693.02,85.33,3.43
6706,709.16,85.82,3.77
6707,679.07,85.1,3.9
6708,701.98,85.48,3.16
6709,715.19,85.65,3.57
6710,704.42,85.42,3.97
6711,708.97,83.98,3.3
6712,678.83,84.59,2.8
6713,710.25,86.92,3.47
6714,696.43,86.0,3.65
6715,706.17,85.46,4.63
6716,710.6,87.59,3.42
6717,692.06,86.77,3.77
6718,698.62,84.55,3.62
6719,721.28,83.88,3.36
6720,714.73,86.14,2.74
6721,711.73,86.72,3.21
6722,693.86,85.23,3.76
6723,678.94,85.32,3.65
6724,716.58,86.63,2.87
6725,701.94,85.09,2.86
6726,688.35,85.77,3.61
6727,681.81,86.51,3.03
6728,713.78,84.75,4.5
6729,684.28,86.27,3.82
6730,702.54,85.36,3.41
6731,704.35,83.62,3.76
6732,707.67,85.36,4.08
6733,699.63,86.15,3.39
6734,709.27,86.65,3.87
6735,721.71,85.46,3.32
6736,696.47,85.42,3.8
6737,721.48,85.65,4.6
6738,718.45,86.83,3.36
6739,691.66,85.08,4.28
6740,685.78,86.22,3.78
6741,683.16,85.21,4.48
6742,685.12,87.4,4.0
6743,712.27,84.12,4.01
6744,715.99,85.56,3.26
6745,702.4,85.82,3.65
6746,709.29,87.03,3.63
6747,702.5,85.07,2.89
6748,707.98,84.77,2.74
6749,671.87,84.29,3.62
6750,700.33,84.9,3.74
6751,699.62,85.35,2.52
6752,677.75,84.9,3.35
6753,701.14,85.62,3.68
6754,684.76,86.59,4.42
6755,693.31,86.5,4.11
6756,692.46,85.62,3.09
6757,708.25,86.0,3.57
6758,685.45,84.61,3.58
6759,721.18,85.74,3.21
6760,727.73,83.45,3.3
6761,690.48,85.31,3.44
6762,698.82,86.03,4.25
6763,695.09,86.23,3.07
6764,709.72,87.58,3.34
6765,712.14,85.72,3.29
6766,704.67,86.98,3.88
6767,708.01,86.43,3.19
6768,688.02,86.06,2.84
6769,698.63,84.94,2.91
6770,689.74,85.88,3.53
6771,687.59,85.82,3.83
6772,718.4,85.13,3.54
6773,693.66,85.21,3.39
6774,673.19,84.12,4.45
6775,732.18,85.81,3.71
6776,699.3,83.57,2.85
6777,719.65,84.86,3.84
6778,698.58,85.45,3.59
6779,683.06,84.78,2.98
6780,683.43,86.71,3.17
6781,716.46,84.77,2.72
6782,703.35,86.42,2.8
6783,697.36,85.2,3.04
6784,707.76,83.87,4.13
6785,689.84,84.25,3.95
6786,691.05,85.46,3.62
6787,716.51,85.31,4.0
6788,719.16,85.18,4.04
6789,673.95,85.3,4.43
6790,693.96,85.99,3.08
6791,686.26,84.69,3.44
6792,716.41,85.41,2.86
6793,688.27,86.99,3.43
6794,710.71,87.55,3.11
6795,679.86,84.13,3.17
6796,719.49,84.29,3.81
6797,680.12,84.44,3.93
6798,719.96,86.2,3.02
6799,678.1,84.39,3.43
6800,710.52,83.62,3.19
6801,709.81,85.5,3.83
6802,676.8,86.05,3.64
6803,688.69,85.0,3.22
6804,698.27,84.88,3.3
6805,693.11,84.75,2.5
6806,683.34,86.18,3.13
6807,679.73,84.74,3.02
6808,711.38,84.69,3.84
6809,705.19,86.41,3.63
6810,690.93,84.68,3.59
6811,695.69,86.62,2.61
6812,670.92,86.04,2.72
6813,703.9,86.02,3.02
6814,680.94,86.28,4.18
6815,712.57,83.91,3.62
6816,699.29,86.08,3.27
6817,692.1,86.69,3.37
6818,701.51,84.02,3.02
6819,702.76,87.5,3.19
6820,724.27,86.06,3.84
6821,683.55,86.13,3.31
6822,725.42,86.39,4.15
6823,687.01,87.65,3.46
6824,717.7,84.04,4.0
6825,727.73,84.3,4.07
6826,723.72,85.11,3.06
6827,660.17,85.3,4.18
6828,684.36,85.42,3.21
6829,685.59,85.19,2.95
6830,699.92,86.01,3.12
6831,708.56,85.84,3.2
6832,709.75,87.03,4.09
6833,701.76,84.79,3.06
6834,726.29,86.22,2.96
6835,691.58,86.82,4.27
6836,690.43,84.25,3.63
6837,715.57,85.86,3.74
6838,715.42,84.66,3.19
6839,711.15,84.08,3.6
6840,692.79,84.08,3.04
6841,694.36,84.23,3.85
6842,691.78,86.97,3.96
6843,707.53,86.45,3.95
6844,694.01,86.09,3.97
6845,724.6,85.25,3.93
6846,666.22,85.97,3.6
6847,730.61,85.0,4.5
6848,719.88,89.03,2.87
6849,707.93,85.21,2.96
6850,718.83,85.74,2.34
6851,723.25,85.22,3.57
6852,703.84,85.65,3.19
6853,668.51,86.64,3.34
6854,695.17,84.78,3.97
6855,701.16,84.53,3.6
6856,693.92,86.04,3.66
6857,709.77,85.22,3.83
6858,699.6,86.6,4.41
6859,690.82,84.85,3.04
6860,700.51,85.34,3.92
6861,692.92,84.76,2.86
6862,687.28,85.57,3.66
6863,681.05,86.48,3.46
6864,705.66,85.14,3.06
6865,693.73,85.76,3.26
6866,691.09,85.69,4.16
6867,680.63,85.17,3.0
6868,698.51,85.5,3.81
6869,711.78,86.22,2.75
6870,686.76,84.46,3.79
6871,696.13,86.17,2.48
6872,724.79,83.87,3.89
6873,708.51,84.41,4.65
6874,714.85,84.37,3.87
6875,703.93,86.58,4.41
6876,717.79,85.13,3.66
6877,714.02,86.4,3.88
6878,706.89,87.85,4.22
6879,719.04,85.01,3.21
6880,701.06,85.88,3.88
6881,687.19,85.94,2.81
6882,707.83,87.19,3.32
6883,676.81,85.07,4.14
6884,679.24,86.46,3.93
6885,708.54,85.48,3.21
6886,708.53,84.72,3.48
6887,683.23,85.93,3.59
6888,703.07,87.09,3.98
6889,706.43,87.01,2.88
6890,711.64,87.07,4.23
6891,700.87,85.35,3.47
6892,685.34,86.91,3.96
6893,714.81,85.13,3.01
6894,673.33,85.78,3.02
6895,701.75,85.67,3.01
6896,693.02,86.14,2.17
6897,675.61,84.89,3.22
6898,687.12,85.87,3.96
6899,725.74,86.78,4.03
6900,689.28,83.33,2.75
6901,668.67,87.21,4.38
6902,722.47,87.01,2.55
6903,707.17,84.27,4.07
6904,701.47,86.59,3.58
6905,683.26,85.78,3.96
6906,684.06,85.41,3.07
6907,731.6,84.99,3.68
6908,713.26,86.09,4.44
6909,686.37,85.46,3.49
6910,682.67,86.3,4.03
6911,718.76,83.77,3.23
6912,707.14,86.82,2.69
6913,717.68,86.19,3.79
6914,687.96,85.08,3.43
6915,712.38,85.6,2.05
6916,692.37,86.37,3.77
6917,694.69,84.64,3.39
6918,669.83,86.24,3.88
6919,695.28,86.49,3.35
6920,705.89,86.57,3.5
6921,728.72,85.71,3.85
6922,688.17,85.84,3.77
6923,675.56,86.74,3.13
6924,689.2,84.65,3.16
6925,688.57,83.55,3.98
6926,723.57,86.04,2.53
6927,701.63,83.8,3.44
6928,725.28,84.61,3.32
6929,688.72,84.71,4.45
6930,739.26,84.16,3.76
6931,713.5,87.76,4.13
6932,684.73,83.64,3.94
6933,703.23,85.74,3.37
6934,690.54,83.93,3.58
6935,684.34,85.14,4.02
6936,704.92,84.69,3.19
6937,746.23,86.19,3.86
6938,697.56,85.49,3.23
6939,672.37,87.0,3.64
6940,697.2,87.33,3.36
6941,691.56,84.81,3.51
6942,724.98,85.93,4.0
6943,700.87,85.96,3.85
6944,708.23,85.14,3.14
6945,710.67,86.3,4.3
6946,711.06,84.73,4.25
6947,696.78,85.07,3.21
6948,715.32,84.86,3.26
6949,710.69,83.9,3.64
6950,697.54,87.91,3.57
6951,712.04,85.01,3.93
6952,689.94,85.96,3.1
6953,697.36,85.95,3.47
6954,694.19,85.83,3.11
6955,699.29,85.59,2.89
6956,697.87,85.87,3.23
6957,700.86,85.2,3.24
6958,706.53,85.45,3.56
6959,698.12,85.19,3.29
6960,681.13,85.14,3.27
6961,686.55,84.35,3.84
6962,682.22,86.56,3.03
6963,704.89,86.87,3.87
6964,682.07,85.06,4.04
6965,700.27,86.03,3.85
6966,724.23,85.25,3.8
6967,697.8,87.25,2.57
6968,672.45,85.31,3.44
6969,689.1,85.38,4.27
6970,728.75,86.51,3.14
6971,684.93,84.77,3.08
6972,701.71,86.55,3.92
6973,703.49,84.69,3.11
6974,692.55,85.73,3.26
6975,699.61,85.16,3.78
6976,698.11,85.09,3.46
6977,684.12,86.3,3.1
6978,710.17,85.01,3.53
6979,683.66,84.8,3.12
6980,683.53,87.06,3.8
6981,700.25,84.08,3.77
6982,716.98,84.74,2.76
6983,700.56,84.65,3.85
6984,706.93,84.27,4.44
6985,687.1,85.03,3.68
6986,699.7,84.91,2.42
6987,701.11,86.35,3.43
6988,701.06,85.87,3.7
6989,695.38,86.55,3.01
6990,708.83,85.32,3.43
6991,724.41,86.76,3.29
6992,701.62,86.41,3.54
6993,718.78,85.07,3.49
6994,716.38,85.71,3.06
6995,728.26,86.06,3.27
6996,686.71,84.25,2.87
6997,706.7,85.4,3.32
6998,692.14,83.77,4.21
6999,699.54,86.29,4.22
7000,704.35,86.48,3.03
7001,710.95,86.34,3.25
7002,708.06,85.97,3.84
7003,723.72,85.93,3.28
7004,671.21,83.51,3.06
7005,685.77,85.05,2.94
7006,690.01,85.39,2.65
7007,681.39,85.97,3.39
7008,694.74,85.74,4.13
7009,668.86,86.47,3.77
7010,689.77,85.2,4.02
7011,715.67,88.15,3.02
7012,711.67,85.3,4.04
7013,702.95,84.74,4.1
7014,673.83,86.17,3.19
7015,699.99,85.3,2.44
7016,715.43,86.52,2.87
7017,706.98,84.33,3.93
7018,676.02,84.23,3.09
7019,692.06,86.33,4.43
7020,704.34,85.36,3.91
7021,698.71,85.62,3.27
7022,704.98,85.65,2.65
7023,698.28,84.84,3.17
7024,710.17,86.76,3.36
7025,725.74,84.43,2.56
7026,700.84,85.95,3.24
7027,719.68,85.46,3.85
7028,706.54,86.19,2.88
7029,680.74,86.92,4.27
7030,711.85,85.33,3.7
7031,714.24,85.9,3.87
7032,726.47,87.52,2.29
7033,704.81,83.93,4.03
7034,734.64,85.02,4.48
7035,713.83,85.03,3.36
7036,713.0,85.57,3.88
7037,698.49,85.68,4.36
7038,702.89,83.85,3.34
7039,707.03,85.52,4.06
7040,730.11,85.24,3.75
7041,712.95,86.3,4.7
7042,690.05,85.42,3.73
7043,667.88,86.0,3.82
7044,715.33,84.19,3.7
7045,702.83,86.89,4.46
7046,676.95,86.92,3.79
7047,698.24,84.23,3.64
7048,712.37,84.85,4.11
7049,696.82,85.36,3.68
7050,708.86,85.68,2.76
7051,699.45,84.07,3.85
7052,706.37,86.84,2.78
7053,696.53,85.88,3.86
7054,678.75,86.35,3.47
7055,670.18,85.87,3.73
7056,703.2,84.15,4.33
7057,698.33,83.45,4.03
7058,699.23,85.76,3.13
7059,694.0,85.32,2.97
7060,698.45,85.03,3.98
7061,683.87,86.31,3.81
7062,688.31,85.29,3.91
7063,707.36,85.33,3.82
7064,696.79,84.64,4.5
7065,699.36,86.83,4.08
7066,694.38,85.28,3.43
7067,706.84,86.87,3.64
7068,690.2,86.64,3.95
7069,718.62,85.02,4.94
7070,693.98,86.46,3.18
7071,699.65,85.22,3.63
7072,694.58,85.87,3.01
7073,709.97,83.73,2.27
7074,700.23,85.51,3.36
7075,691.8,86.88,3.57
7076,700.02,83.66,2.85
7077,711.97,87.84,3.7
7078,709.07,85.62,4.33
7079,706.41,84.8,3.73
7080,689.02,85.32,3.36
7081,719.95,85.86,4.2
7082,683.21,86.09,2.88
7083,682.11,85.04,3.68
7084,685.53,86.17,3.68
7085,702.75,85.96,3.29
7086,706.8,85.0,3.19
7087,690.54,87.31,3.1
7088,689.74,85.31,3.78
7089,692.95,85.59,3.86
7090,682.77,86.84,3.58
7091,733.47,84.73,1.92
7092,705.91,86.99,3.3
7093,716.57,85.25,2.94
7094,696.49,85.67,3.46
7095,723.16,85.4,3.65
7096,692.41,84.26,3.69
7097,685.43,86.31,2.98
7098,685.97,85.3,3.2
7099,673.28,86.16,4.27
7100,687.03,84.31,3.56
7101,714.19,86.0,2.93
7102,696.12,84.21,2.31
7103,698.5,85.57,3.56
7104,710.29,83.73,2.96
7105,687.36,86.35,4.08
7106,686.24,86.74,3.26
7107,708.2,86.27,3.2
7108,723.83,86.41,3.7
7109,696.02,85.9,3.32
7110,672.08,86.45,4.51
7111,694.66,85.57,4.23
7112,686.28,85.84,3.65
7113,723.55,86.01,3.87
7114,740.65,87.15,2.95
7115,668.95,86.6,3.44
7116,698.76,85.7,4.43
7117,688.68,85.73,3.88
7118,688.14,83.35,2.71
7119,703.02,85.62,2.69
7120,675.81,85.7,3.89
7121,707.22,88.17,2.77
7122,713.7,82.82,3.49
7123,716.65,85.24,3.86
7124,673.86,85.74,2.9
7125,678.09,87.39,3.65
7126,706.39,84.39,4.07
7127,665.52,84.52,3.62
7128,725.48,84.68,2.51
7129,713.91,85.27,4.23
7130,695.42,85.58,3.51
7131,725.34,83.09,4.2
7132,695.47,86.59,3.93
7133,677.92,84.84,3.58
7134,690.28,85.09,3.67
7135,693.44,83.31,3.83
7136,703.13,84.42,2.62
7137,681.45,84.4,3.37
7138,683.53,87.91,3.75
7139,695.82,86.33,3.67
7140,705.02,85.64,3.85
7141,696.08,85.98,4.3
7142,683.37,86.15,3.12
7143,690.64,85.36,2.62
7144,694.33,83.9,3.72
7145,676.38,85.28,3.68
7146,676.5,86.78,2.79
7147,706.88,82.52,3.52
7148,667.91,84.67,3.23
7149,725.21,86.94,3.3
7150,693.86,84.8,3.58
7151,705.69,84.3,3.77
7152,680.59,84.82,3.13
7153,724.54,84.14,4.32
7154,693.53,86.51,3.97
7155,729.73,86.43,3.6
7156,712.75,84.89,3.26
7157,711.93,86.0,2.81
7158,711.15,85.27,4.23
7159,707.54,85.5,3.57
7160,696.71,85.34,4.21
7161,673.76,84.02,3.5
7162,707.07,86.25,3.51
7163,675.8,87.08,3.36
7164,707.77,85.35,3.84
7165,693.64,85.12,2.65
7166,707.23,86.79,4.07
7167,705.38,86.34,3.1
7168,711.81,85.26,3.67
7169,673.32,86.65,4.12
7170,698.21,86.36,3.5
7171,693.98,86.27,2.9
7172,705.75,85.87,3.99
7173,705.62,85.03,3.92
7174,693.39,87.86,3.63
7175,705.06,85.05,3.88
7176,714.16,84.69,3.57
7177,693.28,87.09,3.27
7178,717.19,84.74,3.83
7179,725.25,84.23,3.18
7180,680.54,85.07,4.26
7181,714.29,85.29,3.54
7182,671.25,84.77,4.22
7183,710.42,86.25,3.44
7184,673.71,84.62,1.78
7185,686.49,87.46,3.81
7186,683.72,85.86,3.24
7187,724.45,87.06,4.28
7188,699.37,84.16,3.77
7189,712.63,87.08,3.76
7190,694.03,86.39,3.25
7191,690.89,84.85,3.72
7192,701.84,85.53,3.31
